order_id,delay_days,avg_rating
301698,7,3.0
301710,6,3.0
301712,6,5.0
301728,7,3.0
301729,5,4.0
301730,5,4.0
301760,3,5.0
301770,5,4.0
301773,2,5.0
301776,2,4.0
301777,7,4.0
301778,7,2.0
301786,7,4.0
301789,5,4.0
301793,7,5.0
301799,6,5.0
301807,7,4.0
301820,6,2.0
301826,2,5.0
301828,7,5.0
301833,7,5.0
301839,3,5.0
301852,7,3.0
301861,7,2.0
301864,2,4.0
301870,6,5.0
301892,2,3.0
301914,4,4.0
301934,2,5.0
301945,3,4.0
301946,3,5.0
301949,5,3.0
301950,2,4.0
301970,7,4.0
302000,7,4.0
302008,2,3.0
302009,2,2.0
302028,4,4.0
302029,7,4.0
302032,4,5.0
302035,6,3.0
302036,4,3.0
302045,4,2.0
302048,5,4.0
302055,4,4.0
302057,6,5.0
302060,4,5.0
302065,6,4.0
302066,5,5.0
302067,4,1.0
302069,7,3.0
302105,3,4.0
302110,3,5.0
302132,2,2.0
302136,2,2.0
302149,6,5.0
302164,3,4.0
302166,5,4.0
302169,7,5.0
302171,7,5.0
302173,3,5.0
302178,6,4.0
302180,7,5.0
302190,7,5.0
302197,3,5.0
302198,3,3.0
302200,7,3.0
302205,6,4.0
302219,6,1.0
302223,7,2.0
302230,3,5.0
302251,6,4.0
302260,4,3.0
302264,5,5.0
302270,2,5.0
302273,5,5.0
302295,3,4.0
302296,2,1.0
302299,5,5.0
302313,7,4.0
302314,4,5.0
302321,7,4.0
302329,4,3.0
302337,6,5.0
302338,4,5.0
302343,4,5.0
302361,2,3.0
302370,4,4.0
302381,2,5.0
302386,7,5.0
302416,3,5.0
302426,7,5.0
302429,7,4.0
302444,6,5.0
302446,4,3.0
302454,4,2.0
302476,7,3.0
302480,3,4.0
302486,6,4.0
302487,5,5.0
302498,3,5.0
302508,6,5.0
302510,3,4.0
302518,4,1.0
302526,7,5.0
302533,6,5.0
302538,4,5.0
302539,2,4.0
302541,2,4.0
302546,2,4.0
302547,6,2.0
302568,2,5.0
302571,2,1.0
302574,6,1.0
302576,6,5.0
302590,7,3.0
302596,6,5.0
302597,2,4.0
302600,7,5.0
302605,3,5.0
302618,4,3.0
302621,3,3.0
302631,4,5.0
302653,6,3.0
302663,5,1.0
302668,3,3.0
302671,5,5.0
302678,2,4.0
302681,5,4.0
302683,5,5.0
302684,4,4.0
302691,5,3.0
302696,4,4.0
302702,2,3.0
302710,6,5.0
302716,7,5.0
302723,2,1.0
302725,7,4.0
302730,5,3.0
302743,5,3.0
302752,7,4.0
302768,4,4.0
302800,4,5.0
302805,3,2.0
302810,7,4.0
302811,7,5.0
302812,2,4.0
302827,5,5.0
302829,2,4.0
302833,7,4.0
302839,7,2.0
302852,7,4.0
302872,6,2.0
302880,4,4.0
302883,3,4.0
302885,7,4.0
302886,2,4.0
302887,6,4.0
302900,3,5.0
302905,6,4.0
302906,6,3.0
302913,6,5.0
302916,2,5.0
302919,2,5.0
302940,2,4.0
302946,6,5.0
302950,4,5.0
302959,4,4.0
302962,7,5.0
302978,4,5.0
302989,4,4.0
303001,7,4.0
303005,2,3.0
303009,5,4.0
303017,6,5.0
303037,3,5.0
303042,7,4.0
303059,3,5.0
303067,7,4.0
303086,4,5.0
303087,4,5.0
303092,6,1.0
303098,6,4.0
303124,3,3.5
303129,2,4.0
303131,5,4.0
303154,3,4.0
303161,3,5.0
303163,3,4.0
303180,3,3.0
303183,7,5.0
303186,3,5.0
303202,6,3.0
303207,7,5.0
303212,2,2.0
303219,6,4.0
303234,4,3.0
303249,6,4.0
303252,4,4.0
303258,3,5.0
303269,7,5.0
303272,4,5.0
303275,3,3.0
303284,4,2.0
303288,6,4.0
303290,4,5.0
303291,7,2.0
303309,3,5.0
303317,7,3.0
303319,7,4.0
303340,2,2.0
303345,7,4.0
303347,4,5.0
303349,4,5.0
303358,6,5.0
303368,7,2.0
303370,3,4.0
303380,3,4.0
303394,6,4.0
303395,7,5.0
303413,7,4.0
303415,5,3.0
303419,5,4.0
303429,3,5.0
303443,4,5.0
303474,6,4.0
303481,2,4.0
303488,5,5.0
303497,6,4.0
303498,3,5.0
303513,5,5.0
303514,5,4.0
303515,7,5.0
303517,4,4.0
303519,6,5.0
303548,4,5.0
303566,7,5.0
303573,7,4.0
303582,6,5.0
303584,7,4.0
303585,5,5.0
303589,6,4.0
303600,3,4.0
303614,3,3.0
303616,5,3.0
303624,5,1.0
303646,6,2.0
303666,2,3.0
303677,2,5.0
303687,5,5.0
303710,3,1.0
303728,2,3.0
303731,3,5.0
303742,2,4.0
303743,5,2.0
303744,2,3.0
303746,3,5.0
303747,6,2.0
303748,5,5.0
303750,4,5.0
303758,6,4.0
303760,3,5.0
303762,5,4.0
303771,5,5.0
303777,5,1.0
303780,4,5.0
303783,5,4.0
303784,3,3.0
303794,5,2.0
303812,7,2.0
303825,5,4.0
303826,7,4.0
303831,6,5.0
303842,3,4.0
303857,3,1.0
303862,2,4.0
303869,4,5.0
303886,2,4.0
303887,2,5.0
303891,7,5.0
303897,7,5.0
303903,2,3.0
303911,3,1.0
303919,6,5.0
303925,6,4.0
303928,2,4.0
303929,4,4.0
303937,7,4.0
303944,3,4.0
303948,3,4.0
303981,6,2.0
303982,7,3.0
303983,5,5.0
303987,4,5.0
303990,2,5.0
304012,7,5.0
304019,3,4.0
304021,4,2.0
304033,6,5.0
304040,5,3.0
304043,4,5.0
304052,5,4.0
304091,7,5.0
304099,4,5.0
304101,2,5.0
304104,7,4.0
304111,4,5.0
304116,4,3.0
304140,4,4.0
304148,5,5.0
304149,5,5.0
304150,6,4.0
304152,5,4.0
304153,3,5.0
304156,4,4.0
304157,7,4.0
304161,3,5.0
304167,3,4.0
304175,7,3.0
304184,7,2.0
304190,2,3.0
304191,3,3.0
304199,2,5.0
304212,2,2.0
304215,6,5.0
304223,3,4.0
304234,2,3.0
304260,4,5.0
304272,6,5.0
304274,7,3.0
304278,6,2.0
304287,2,5.0
304293,7,5.0
304325,4,3.0
304347,7,1.0
304356,3,1.0
304362,3,1.0
304364,6,4.0
304366,4,3.0
304368,7,4.0
304380,2,3.0
304387,7,3.0
304388,5,2.0
304393,2,5.0
304399,6,5.0
304402,6,3.0
304406,6,2.0
304413,6,4.0
304414,2,4.0
304419,4,4.0
304435,2,5.0
304440,6,2.0
304449,4,5.0
304453,3,3.0
304462,5,5.0
304474,7,5.0
304484,4,4.0
304486,4,3.0
304490,6,4.0
304495,3,5.0
304507,4,5.0
304512,2,5.0
304514,7,4.0
304525,3,4.0
304529,5,5.0
304530,6,5.0
304537,6,1.0
304539,6,1.0
304541,3,2.0
304545,5,5.0
304551,5,5.0
304565,2,1.0
304566,3,5.0
304586,6,4.0
304592,7,4.0
304593,5,5.0
304598,3,5.0
304600,2,5.0
304607,2,2.0
304609,4,5.0
304611,7,4.0
304614,7,5.0
304619,3,4.0
304643,6,5.0
304659,3,5.0
304660,7,5.0
304664,6,2.0
304679,6,5.0
304687,2,2.0
304695,4,3.0
304702,3,4.5
304704,6,4.0
304716,2,4.0
304717,2,5.0
304719,4,5.0
304729,3,5.0
304731,3,5.0
304733,5,5.0
304734,7,4.0
304743,4,1.0
304752,3,5.0
304753,5,2.0
304758,6,4.0
304765,3,2.0
304786,7,3.0
304788,5,5.0
304797,2,5.0
304799,6,2.0
304802,2,5.0
304809,7,4.0
304820,2,3.0
304833,3,3.0
304846,4,4.0
304864,4,3.0
304866,4,5.0
304870,6,4.0
304876,6,4.0
304882,2,5.0
304887,3,5.0
304890,6,4.0
304895,5,5.0
304908,4,5.0
304924,5,5.0
304933,3,5.0
304939,2,3.0
304942,5,5.0
304963,5,4.0
304969,5,5.0
304970,3,5.0
304981,7,5.0
305006,3,4.0
305019,6,3.0
305022,7,2.0
305024,6,4.0
305042,6,4.0
305047,2,5.0
305048,7,5.0
305052,5,5.0
305069,2,5.0
305070,6,5.0
305071,5,3.0
305085,2,4.0
305090,2,5.0
305111,6,4.0
305113,3,4.0
305123,7,5.0
305125,5,4.0
305128,5,5.0
305129,4,4.0
305154,5,4.0
305174,7,5.0
305188,6,5.0
305196,2,4.0
305215,5,5.0
305226,5,4.0
305240,3,5.0
305248,2,2.0
305267,3,4.0
305286,4,4.0
305289,4,5.0
305291,3,5.0
305303,7,4.0
305311,2,2.0
305320,4,5.0
305327,6,5.0
305343,2,1.0
305344,5,3.0
305345,6,4.0
305349,7,3.0
305350,2,4.0
305368,4,5.0
305382,4,3.0
305392,2,5.0
305402,7,5.0
305417,6,4.0
305431,3,5.0
305436,5,5.0
305438,4,5.0
305445,3,1.0
305459,6,3.0
305487,6,4.0
305488,5,4.0
305491,3,4.0
305492,7,5.0
305502,6,1.0
305503,2,3.0
305506,7,5.0
305509,4,5.0
305510,3,5.0
305511,4,4.0
305512,4,3.0
305519,7,4.0
305533,2,5.0
305536,2,5.0
305550,2,5.0
305552,3,3.0
305559,2,5.0
305560,7,5.0
305565,6,4.0
305570,3,2.0
305580,6,4.0
305584,5,4.0
305587,2,4.0
305589,6,4.0
305594,4,5.0
305609,2,2.0
305615,7,5.0
305629,2,5.0
305630,6,4.5
305641,4,3.0
305643,2,5.0
305653,5,1.0
305655,4,4.0
305656,6,4.0
305667,6,4.0
305678,6,5.0
305682,6,4.0
305694,3,5.0
305716,3,2.0
305722,2,4.0
305725,3,1.0
305736,7,5.0
305753,5,2.0
305757,2,4.0
305758,5,4.0
305774,4,5.0
305775,6,4.0
305778,4,5.0
305784,5,3.0
305787,4,5.0
305788,4,5.0
305795,7,4.0
305802,5,1.0
305804,3,4.0
305807,7,5.0
305808,6,3.0
305833,6,1.0
305845,5,4.0
305854,3,3.0
305866,4,5.0
305869,6,4.0
305895,7,3.0
305897,2,4.0
305901,4,5.0
305902,6,5.0
305911,4,2.0
305919,4,1.0
305929,7,5.0
305951,7,4.0
305960,3,5.0
305981,6,3.0
305992,3,5.0
305995,2,5.0
305996,7,5.0
306005,5,3.0
306009,4,2.0
306016,3,4.0
306021,4,5.0
306024,6,3.0
306030,3,5.0
306036,7,5.0
306042,6,3.0
306059,7,5.0
306063,2,3.0
306069,6,5.0
306089,4,5.0
306090,4,5.0
306120,4,3.0
306140,3,3.0
306142,2,5.0
306143,4,4.0
306148,7,5.0
306158,6,4.0
306164,7,4.0
306180,5,3.0
306184,6,3.0
306188,7,5.0
306189,3,5.0
306191,6,4.0
306192,3,3.0
306193,6,5.0
306194,7,5.0
306195,6,4.0
306199,6,5.0
306201,3,5.0
306202,6,3.0
306207,2,4.0
306211,4,5.0
306227,5,4.0
306229,5,3.0
306237,7,5.0
306242,2,3.0
306249,3,4.0
306254,5,2.0
306256,7,5.0
306268,4,4.0
306281,4,3.0
306287,7,4.0
306296,3,5.0
306300,6,4.0
306302,7,5.0
306305,2,5.0
306308,7,4.0
306319,5,5.0
306321,4,3.0
306325,5,4.0
306342,3,4.0
306350,3,1.0
306352,7,4.0
306367,2,4.0
306376,3,5.0
306382,4,5.0
306385,4,5.0
306387,4,4.0
306399,3,4.0
306430,3,3.0
306431,6,5.0
306435,4,5.0
306443,2,5.0
306466,2,3.0
306472,3,3.0
306473,2,3.0
306506,3,5.0
306507,5,5.0
306529,4,4.0
306530,2,5.0
306538,6,4.0
306550,7,4.0
306553,4,5.0
306559,6,5.0
306563,6,5.0
306567,4,4.0
306580,7,4.0
306593,6,5.0
306595,6,5.0
306598,2,4.0
306599,2,5.0
306607,3,4.0
306636,7,2.0
306639,2,4.0
306640,4,5.0
306646,2,5.0
306649,5,5.0
306656,3,4.0
306658,6,4.0
306659,6,4.0
306661,2,5.0
306668,5,5.0
306686,4,4.0
306706,6,5.0
306708,3,4.0
306714,2,4.0
306715,3,5.0
306731,5,4.0
306733,5,5.0
306734,3,3.0
306746,5,4.0
306749,2,5.0
306755,3,4.0
306759,4,2.0
306763,3,2.0
306784,7,5.0
306793,2,3.0
306807,3,5.0
306820,3,4.0
306823,6,2.0
306824,3,5.0
306828,5,5.0
306830,7,3.0
306835,3,4.0
306844,5,4.0
306857,5,5.0
306866,7,4.0
306870,7,5.0
306871,7,2.0
306876,2,4.0
306905,3,5.0
306908,2,3.0
306912,7,2.0
306927,7,5.0
306930,3,2.0
306932,2,5.0
306946,5,5.0
306948,4,5.0
306949,4,4.0
306951,7,1.0
306987,3,2.0
306998,5,4.0
307005,2,5.0
307006,2,5.0
307015,3,4.0
307029,3,5.0
307040,5,5.0
307046,7,5.0
307047,2,5.0
307058,3,5.0
307061,5,4.0
307067,6,2.0
307069,4,4.0
307092,6,5.0
307098,6,3.0
307114,7,3.0
307124,5,2.0
307126,5,1.0
307128,5,3.0
307130,6,3.0
307133,2,5.0
307152,2,4.0
307157,5,5.0
307159,6,5.0
307167,7,4.0
307170,2,3.0
307178,6,4.0
307184,7,2.0
307193,7,5.0
307208,6,1.0
307219,4,5.0
307225,2,4.0
307226,5,4.0
307234,3,1.0
307241,4,5.0
307262,6,5.0
307269,5,5.0
307273,3,4.0
307274,3,5.0
307275,2,1.0
307286,5,4.0
307290,6,5.0
307336,4,5.0
307338,3,3.0
307343,6,5.0
307347,3,5.0
307350,7,3.0
307362,4,2.0
307363,2,4.0
307397,6,5.0
307401,6,5.0
307405,5,5.0
307407,5,2.0
307432,2,5.0
307447,4,5.0
307448,3,2.0
307452,6,1.0
307453,4,1.0
307461,2,4.0
307464,7,3.0
307486,4,5.0
307488,3,5.0
307496,3,3.0
307512,3,4.0
307515,6,4.0
307519,4,5.0
307525,4,2.0
307531,2,5.0
307532,2,3.0
307550,3,4.0
307551,3,4.0
307554,4,4.0
307578,2,4.0
307581,7,4.0
307592,5,4.0
307594,6,4.0
307595,2,4.0
307597,5,5.0
307600,4,5.0
307606,3,2.0
307607,2,5.0
307609,3,5.0
307613,3,5.0
307617,3,3.0
307626,4,3.0
307628,7,3.0
307637,2,5.0
307645,4,5.0
307646,5,4.0
307651,4,4.0
307661,5,5.0
307679,5,5.0
307681,7,2.0
307683,3,4.0
307698,6,1.0
307701,3,2.0
307709,7,4.0
307711,7,4.0
307723,7,4.0
307728,2,4.0
307736,4,5.0
307739,2,5.0
307746,6,5.0
307752,2,5.0
307756,6,4.0
307766,2,5.0
307773,3,5.0
307775,3,4.0
307784,3,4.0
307791,6,5.0
307794,3,3.0
307824,5,3.0
307829,2,2.0
307836,4,5.0
307881,2,5.0
307902,5,4.0
307905,6,4.0
307906,3,4.0
307911,7,4.0
307925,3,5.0
307931,6,4.0
307939,5,4.0
307941,4,5.0
307972,5,3.0
307982,5,4.0
307987,2,5.0
307988,2,1.0
307999,6,2.0
308001,5,3.0
308007,6,4.0
308011,6,5.0
308016,2,2.0
308020,5,4.0
308021,5,4.0
308041,4,3.0
308050,7,5.0
308052,7,1.0
308059,3,2.0
308061,5,5.0
308062,7,5.0
308074,5,1.0
308088,3,2.0
308095,4,4.0
308097,7,4.0
308100,2,3.0
308105,5,4.0
308112,7,5.0
308121,5,5.0
308124,7,3.0
308125,5,5.0
308143,6,5.0
308147,3,3.0
308167,3,5.0
308174,5,2.0
308177,2,4.0
308184,5,5.0
308193,6,3.0
308210,3,4.0
308224,2,4.0
308230,2,4.0
308234,3,5.0
308240,5,3.0
308245,2,4.0
308282,4,4.0
308283,3,5.0
308285,3,4.0
308286,5,5.0
308287,6,4.0
308300,5,5.0
308308,2,4.0
308311,4,4.0
308321,4,5.0
308326,6,4.0
308327,4,5.0
308329,7,4.0
308365,4,5.0
308367,4,3.0
308377,3,4.0
308401,3,5.0
308403,7,5.0
308408,3,4.0
308416,6,5.0
308425,6,5.0
308433,6,1.0
308442,7,4.0
308447,7,3.0
308449,5,5.0
308454,2,3.0
308470,6,4.0
308480,7,5.0
308483,7,5.0
308490,4,4.0
308491,2,4.0
308500,6,4.0
308523,3,5.0
308537,7,5.0
308549,6,3.0
308550,4,3.0
308563,7,3.0
308569,4,5.0
308573,2,5.0
308586,6,5.0
308591,7,5.0
308597,6,4.0
308600,6,4.5
308616,5,4.0
308619,5,3.0
308620,7,5.0
308625,4,4.0
308627,7,3.0
308633,2,4.0
308640,7,5.0
308643,6,2.0
308671,6,5.0
308673,6,5.0
308679,6,5.0
308700,5,4.0
308713,6,4.0
308728,2,5.0
308731,5,5.0
308739,6,4.0
308752,5,3.0
308753,5,5.0
308754,5,5.0
308757,7,5.0
308758,4,5.0
308763,7,4.0
308764,4,5.0
308769,5,3.0
308774,2,4.0
308776,7,5.0
308780,4,5.0
308786,6,3.0
308788,3,4.0
308817,3,3.0
308823,5,4.0
308852,2,5.0
308854,6,5.0
308858,3,5.0
308863,4,2.0
308871,5,4.0
308902,2,5.0
308917,7,5.0
308939,6,2.0
308942,6,3.0
308946,2,5.0
308947,2,3.0
308948,5,4.0
308949,2,4.0
308955,6,5.0
308958,6,5.0
308964,5,3.0
308971,2,3.0
308982,6,4.0
308985,5,4.0
308989,2,5.0
309004,4,5.0
309007,3,5.0
309010,7,5.0
309030,4,5.0
309033,4,4.0
309045,6,5.0
309066,6,3.0
309076,7,3.0
309077,6,5.0
309080,3,5.0
309094,7,5.0
309108,3,4.0
309109,6,5.0
309127,2,5.0
309129,2,4.0
309131,5,4.0
309133,7,5.0
309134,6,3.0
309139,2,5.0
309145,7,5.0
309146,6,4.0
309154,2,4.0
309158,6,4.0
309168,6,1.0
309187,4,2.0
309188,4,5.0
309196,4,4.0
309202,6,5.0
309219,6,4.0
309224,2,5.0
309227,5,5.0
309239,2,5.0
309240,3,4.0
309244,6,5.0
309246,6,5.0
309255,7,5.0
309259,5,5.0
309260,7,1.0
309267,5,4.0
309286,2,3.0
309291,4,1.0
309292,7,4.0
309295,2,3.0
309305,4,4.0
309321,5,2.0
309323,3,5.0
309325,6,4.0
309338,3,3.0
309340,2,4.0
309343,5,3.0
309346,2,5.0
309362,5,4.0
309365,4,5.0
309370,2,5.0
309373,7,2.0
309382,3,2.0
309422,2,4.0
309434,4,4.0
309438,7,5.0
309446,3,5.0
309447,6,4.0
309469,7,5.0
309483,4,3.0
309488,7,4.0
309493,4,5.0
309501,6,2.0
309502,6,4.0
309505,4,4.0
309509,7,4.0
309526,6,5.0
309530,6,1.0
309538,7,5.0
309541,6,2.0
309547,6,2.0
309550,5,4.0
309562,4,2.0
309563,4,5.0
309566,7,4.0
309574,6,2.0
309577,2,4.0
309578,4,4.0
309604,5,4.0
309605,5,5.0
309610,7,1.0
309615,2,2.0
309624,3,5.0
309636,5,3.0
309645,7,5.0
309646,4,5.0
309648,5,4.0
309656,7,5.0
309693,7,4.0
309697,7,5.0
309714,5,4.0
309729,6,4.0
309730,2,4.0
309742,5,4.0
309754,6,4.0
309760,4,5.0
309769,6,5.0
309778,2,4.0
309779,4,4.0
309780,3,5.0
309784,6,4.0
309789,2,3.0
309811,4,1.0
309820,7,4.0
309822,3,1.0
309823,4,5.0
309824,6,4.0
309826,7,4.0
309827,7,5.0
309828,6,5.0
309838,7,5.0
309841,4,5.0
309856,5,5.0
309858,5,3.0
309862,3,2.0
309863,5,2.5
309865,6,5.0
309868,4,5.0
309869,5,5.0
309874,2,2.0
309893,6,5.0
309897,4,4.0
309904,4,5.0
309908,5,5.0
309918,6,5.0
309927,4,5.0
309947,5,1.0
309966,2,5.0
309975,4,4.0
309979,7,5.0
309986,6,4.0
309987,2,4.0
309993,5,5.0
310012,5,4.0
310016,3,5.0
310020,4,5.0
310023,3,4.0
310024,2,4.0
310031,2,3.0
310039,7,5.0
310046,2,4.0
310047,6,3.0
310049,7,4.0
310050,3,3.0
310059,2,4.0
310060,4,4.0
310069,5,2.0
310073,2,4.0
310075,3,5.0
310077,7,5.0
310090,2,4.0
310094,3,3.0
310099,7,4.0
310117,7,2.0
310139,2,1.0
310150,3,5.0
310154,5,5.0
310155,3,4.0
310160,5,1.0
310165,3,3.0
310174,3,5.0
310177,3,4.0
310184,7,3.0
310191,7,4.0
310193,6,5.0
310194,7,3.0
310195,6,5.0
310196,3,5.0
310198,2,4.0
310207,2,5.0
310218,3,3.0
310219,6,4.0
310230,2,2.0
310236,7,4.0
310238,6,5.0
310242,6,4.0
310251,6,5.0
310276,5,4.0
310304,2,5.0
310306,5,2.0
310308,7,2.0
310309,4,5.0
310328,3,5.0
310332,5,4.0
310342,7,4.0
310346,5,3.0
310348,5,5.0
310352,7,5.0
310358,6,2.0
310362,7,5.0
310363,6,1.0
310365,7,4.0
310371,5,2.0
310383,2,5.0
310387,7,5.0
310395,2,2.0
310408,7,5.0
310423,7,3.0
310434,7,4.0
310436,6,2.0
310438,2,4.0
310445,3,5.0
310446,3,5.0
310452,3,5.0
310458,4,3.0
310464,3,5.0
310470,6,5.0
310483,7,5.0
310484,6,3.0
310487,5,3.0
310488,3,3.0
310490,7,4.0
310519,3,4.0
310521,5,3.0
310531,3,5.0
310540,6,3.0
310541,3,5.0
310544,4,4.0
310546,6,5.0
310548,2,5.0
310550,6,3.0
310561,2,5.0
310581,6,5.0
310582,4,4.0
310594,3,3.0
310595,4,4.0
310597,5,5.0
310605,7,5.0
310626,4,5.0
310630,4,3.0
310634,6,4.0
310635,5,5.0
310636,3,3.0
310637,2,4.0
310641,5,4.0
310643,3,4.0
310644,2,5.0
310666,6,4.0
310672,3,5.0
310681,4,5.0
310691,3,5.0
310704,7,5.0
310709,4,4.0
310714,3,4.0
310719,5,5.0
310722,5,4.0
310743,5,4.0
310749,3,3.0
310763,3,4.0
310768,4,5.0
310773,3,2.0
310776,7,1.0
310782,6,1.0
310785,2,1.0
310801,5,5.0
310804,7,4.0
310815,6,5.0
310818,3,1.0
310833,6,3.0
310838,4,3.0
310848,5,4.0
310861,6,2.0
310865,5,2.0
310875,4,3.0
310879,7,4.0
310887,5,5.0
310893,4,4.0
310921,3,3.0
310933,3,5.0
310939,6,4.0
310944,4,3.0
310951,5,4.0
310955,6,5.0
310961,7,4.0
310965,6,5.0
310969,6,5.0
310971,5,3.0
310990,2,4.0
310995,6,1.0
310998,6,5.0
311005,4,2.0
311013,6,4.0
311014,3,2.0
311023,3,4.0
311024,3,4.0
311025,3,2.0
311028,4,4.0
311035,2,2.0
311051,4,2.0
311079,7,1.0
311081,4,5.0
311091,2,4.0
311096,7,3.0
311098,7,2.0
311110,7,5.0
311112,5,1.0
311117,6,3.0
311118,2,5.0
311123,6,3.0
311132,4,5.0
311136,4,4.0
311140,5,5.0
311151,2,4.0
311152,4,3.0
311168,3,5.0
311195,7,5.0
311197,2,5.0
311207,3,4.0
311209,4,5.0
311239,5,4.0
311251,3,5.0
311254,7,5.0
311258,3,4.0
311266,6,4.0
311267,5,5.0
311276,6,4.0
311277,4,4.0
311283,3,1.0
311284,2,5.0
311289,5,4.0
311296,4,5.0
311297,4,5.0
311301,4,3.0
311306,2,3.0
311327,6,5.0
311328,5,3.0
311332,7,4.0
311336,6,4.0
311340,7,3.0
311341,5,4.0
311375,3,4.0
311379,4,4.0
311381,5,1.0
311390,2,5.0
311391,3,5.0
311396,3,4.0
311407,2,4.0
311412,5,4.0
311416,2,4.0
311417,6,4.0
311418,3,4.0
311431,3,4.0
311448,3,3.0
311463,2,4.0
311464,7,4.0
311466,5,1.0
311489,7,5.0
311493,7,5.0
311498,5,5.0
311501,3,4.0
311503,4,5.0
311504,7,4.0
311509,2,4.0
311511,3,2.0
311514,4,5.0
311519,6,3.0
311522,3,4.0
311525,5,2.0
311529,4,3.0
311531,5,3.0
311534,6,5.0
311537,5,5.0
311568,4,5.0
311574,2,5.0
311601,5,5.0
311606,7,4.0
311607,3,2.0
311608,3,1.0
311619,4,5.0
311626,7,3.0
311627,5,4.0
311641,5,4.0
311643,3,5.0
311652,4,4.0
311659,5,3.0
311662,7,5.0
311669,5,5.0
311673,3,4.0
311680,6,4.0
311692,2,3.0
311700,3,5.0
311702,6,5.0
311703,7,5.0
311704,3,3.0
311708,2,5.0
311710,5,5.0
311711,3,4.0
311712,4,3.5
311725,4,5.0
311732,6,4.0
311746,3,5.0
311750,7,4.0
311762,2,4.0
311769,6,1.0
311773,4,5.0
311781,7,5.0
311787,6,5.0
311792,5,4.0
311806,7,4.0
311807,4,4.0
311810,2,3.0
311826,5,2.0
311840,2,5.0
311846,7,5.0
311849,7,1.0
311853,7,4.0
311865,2,5.0
311872,4,5.0
311876,5,5.0
311878,2,3.0
311881,3,4.5
311924,6,5.0
311934,2,4.0
311950,5,5.0
311974,6,5.0
311978,3,5.0
311981,3,5.0
311990,3,3.0
311996,7,5.0
312018,2,3.0
312019,4,3.0
312025,4,2.0
312027,4,3.0
312033,6,1.0
312036,7,5.0
312040,6,5.0
312054,4,1.0
312065,2,5.0
312067,4,5.0
312070,7,4.0
312078,5,5.0
312083,7,4.0
312092,7,2.0
312106,2,4.0
312110,6,4.0
312117,6,1.0
312118,4,5.0
312122,6,5.0
312164,4,1.0
312170,7,4.0
312179,5,4.0
312182,7,5.0
312184,2,4.0
312188,3,5.0
312189,6,4.0
312197,3,5.0
312202,2,2.0
312209,5,2.0
312233,2,5.0
312255,2,4.0
312258,4,3.0
312269,4,4.0
312271,5,5.0
312279,4,3.0
312285,2,1.0
312295,2,1.0
312312,6,4.0
312334,2,5.0
312343,3,4.0
312349,3,4.0
312352,6,4.0
312367,4,3.0
312368,3,5.0
312382,2,4.0
312386,6,3.0
312394,2,5.0
312397,4,5.0
312400,5,5.0
312432,3,3.0
312433,4,5.0
312434,5,5.0
312439,7,5.0
312441,4,5.0
312454,4,4.0
312465,4,4.0
312469,6,3.0
312470,7,4.0
312471,2,1.0
312472,5,5.0
312475,7,5.0
312476,5,5.0
312484,4,5.0
312489,4,5.0
312493,7,5.0
312497,4,2.0
312500,2,3.0
312502,7,1.0
312516,5,4.0
312524,6,5.0
312533,6,5.0
312542,4,4.0
312546,7,4.0
312553,5,4.0
312570,2,4.0
312574,6,5.0
312588,3,4.0
312619,6,4.0
312626,4,5.0
312632,2,5.0
312634,6,4.0
312639,6,1.0
312656,3,4.0
312658,6,5.0
312665,6,4.0
312666,3,4.0
312667,4,5.0
312671,3,3.0
312677,4,5.0
312678,5,1.0
312688,2,2.0
312701,2,4.0
312703,2,3.0
312704,4,5.0
312709,7,4.0
312717,2,1.0
312725,3,5.0
312728,6,5.0
312729,2,5.0
312746,6,5.0
312770,6,5.0
312777,7,2.0
312781,3,2.0
312792,4,3.0
312796,6,5.0
312805,2,5.0
312815,6,5.0
312831,4,5.0
312833,3,4.0
312849,2,2.0
312850,3,1.0
312855,2,2.0
312859,4,4.0
312863,2,5.0
312867,5,5.0
312869,5,5.0
312878,5,3.0
312879,4,4.0
312881,4,3.0
312887,2,5.0
312892,4,5.0
312893,2,5.0
312895,5,3.0
312901,4,5.0
312907,4,3.0
312916,3,2.0
312919,3,5.0
312924,5,5.0
312925,3,4.0
312942,2,5.0
312946,4,5.0
312952,7,2.0
312954,6,4.0
312957,3,4.0
312961,7,5.0
312985,3,4.0
312986,6,4.0
312995,4,5.0
313009,5,5.0
313028,6,5.0
313030,5,1.0
313032,4,4.0
313045,7,5.0
313059,3,5.0
313060,6,5.0
313075,3,5.0
313085,6,5.0
313112,4,4.0
313136,3,5.0
313141,3,2.0
313143,3,5.0
313149,3,4.0
313151,3,4.0
313153,2,5.0
313154,2,5.0
313156,6,5.0
313176,5,5.0
313181,4,4.0
313182,5,4.0
313194,6,3.0
313200,5,1.0
313204,7,3.0
313220,3,4.0
313221,4,4.0
313230,6,4.0
313232,6,4.0
313235,3,5.0
313236,3,4.0
313238,5,4.0
313242,4,1.0
313244,3,4.0
313248,5,3.5
313257,7,4.0
313265,6,5.0
313271,4,4.0
313272,4,5.0
313281,4,3.0
313283,7,5.0
313286,6,4.0
313289,7,4.0
313299,2,2.0
313302,5,3.0
313307,3,4.0
313325,2,4.0
313342,3,5.0
313344,5,3.0
313357,5,4.0
313366,4,3.0
313367,3,4.0
